pl_name,default_flag,disc_facility,tran_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_masse,pl_massj,pl_msinie,pl_msinij,pl_bmasse,pl_bmassj,pl_bmassprov,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_imppar,pl_trandep,pl_trandur,pl_ratror,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,sy_refname,rastr,ra,decstr,dec,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_gaiamag,rowupdate,pl_pubdate,releasedate
WASP-120 b,1,SuperWASP,1,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128f4401T/abstract target=ref>Turner et al. 2016</a>,3.6112705999999997,0.0514,16.511,1.473,1541.4755,4.85,,,1541.4755,4.85,Mass,0.057,,1880.0,82.54,0.78,0.655,3.5592,,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128f4401T/abstract target=ref>Turner et al. 2016</a>,F5,6450.0,1.87,1.39,-0.05,[Fe/H],4.04,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h10m27.86s,62.6160813,-45d53m53.68s,-45.8982434,11.482999999999999,10.96,10.148,9.982000000000001,9.877,,,,,10.8989,2016-06-01 17:29:07,2016-06,2016-06-03
WASP-121 b,1,SuperWASP,1,<a refstr=DELREZ_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.458.4025D/abstract target=ref>Delrez et al. 2016</a>,1.2749255,0.02544,20.905,1.865,375.99289,1.183,,,375.99289,1.183,Mass,0.0,,2358.0,87.6,0.16,1.551,2.8872,0.12454000000000001,<a refstr=DELREZ_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.458.4025D/abstract target=ref>Delrez et al. 2016</a>,F6 V,6459.0,1.46,1.35,0.13,[Fe/H],4.24,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h10m24.06s,107.6002312,-39d05m50.17s,-39.0972705,10.997,10.514000000000001,9.625,9.439,9.374,,,,,10.3746,2016-06-22 09:24:19,2016-06,2016-06-23
WASP-123 b,1,SuperWASP,1,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128f4401T/abstract target=ref>Turner et al. 2016</a>,2.9776412,0.04263,14.773,1.318,285.72917,0.899,,,285.72917,0.899,Mass,0.0,,1520.0,85.74,0.53,1.11,3.0936,,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128f4401T/abstract target=ref>Turner et al. 2016</a>,G5,5740.0,1.28,1.17,0.18,[Fe/H],4.29,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h17m55.01s,289.4792124,-32d51m36.45s,-32.860124400000004,11.491,11.03,9.799,9.457,9.362001,,,,,10.8999,2016-06-01 17:29:13,2016-06,2016-06-03
WASP-124 b,1,SuperWASP-South,1,<a refstr=MAXTED_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...591A..55M/abstract target=ref>Maxted et al. 2016</a>,3.37265,0.0449,13.899000000000001,1.24,190.69799999999998,0.6,,,190.69799999999998,0.6,Mass,0.017,,1400.0,86.3,0.61,,2.5704,,<a refstr=MAXTED_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...591A..55M/abstract target=ref>Maxted et al. 2016</a>,F9,6050.0,1.02,1.07,-0.02,[Fe/H],4.44,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h10m51.44s,332.7143373,-30d44m58.99s,-30.7497189,13.255,12.724,11.65,11.419,11.31,,,,,12.5754,2016-05-03 21:57:40,2016-06,2016-05-05
WASP-126 b,0.7125319999999999,SuperWASP-South,1,<a refstr=MAXTED_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...591A..55M/abstract target=ref>Maxted et al. 2016</a>,3.2888,0.0449,10.761,0.96,88.9924,0.28,,,88.9924,0.28,Mass,0.18,,1480.0,87.9,0.3,,3.408,,<a refstr=MAXTED_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...591A..55M/abstract target=ref>Maxted et al. 2016</a>,G2,5800.0,1.27,1.12,0.17,[Fe/H],4.28,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h13m29.93s,63.374706,-69d13m35.73s,-69.2265926,11.829,10.994000000000002,9.962,9.658999999999999,9.597999999999999,,,,,11.0665,2019-12-02 15:36:02,2016-06,2016-05-05
WASP-127 b,1,SuperWASP,1,<a refstr=LAM_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...599A...3L/abstract target=ref>Lam et al. 2017</a>,4.178062000000001,0.052000000000000005,15.356,1.37,57.2094,0.18,,,57.2094,0.18,Mass,,,1400.0,88.7,0.15,1.037,4.308,,<a refstr=LAM_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...599A...3L/abstract target=ref>Lam et al. 2017</a>,,5620.0,1.39,1.08,-0.18,[Fe/H],4.18,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h42m14.10s,160.5587646,-03d50m06.00s,-3.8349989,10.818,10.148,9.092,8.738,8.641,,,,,10.054,2016-11-30 08:55:53,2017-03,2016-12-01
WASP-129 b,1,SuperWASP-South,1,<a refstr=MAXTED_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...591A..55M/abstract target=ref>Maxted et al. 2016</a>,5.748145,0.0628,10.424000000000001,0.93,317.83,1.0,,,317.83,1.0,Mass,0.096,,1100.0,87.7,0.62,,2.6856,,<a refstr=MAXTED_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...591A..55M/abstract target=ref>Maxted et al. 2016</a>,G1,5900.0,0.9,1.0,0.15,[Fe/H],4.53,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h45m11.77s,176.29905180000003,-42d03m50.25s,-42.0639575,12.325999999999999,12.179,10.725,10.470999999999998,10.412,,,,,11.8127,2016-05-03 21:57:40,2016-06,2016-05-05
WASP-13 b,1.56,SuperWASP,1,<a refstr=BROTHWELL_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.3392B/abstract target=ref>Brothwell et al. 2014</a>,4.3530135,,15.770999999999999,1.4069999999999998,158.915,0.5,,,158.915,0.5,Mass,0.0,,,85.43,,,4.003,0.0918,<a refstr=BROTHWELL_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.3392B/abstract target=ref>Brothwell et al. 2014</a>,,5989.0,,1.19,0.0,[Fe/H],4.16,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h20m24.71s,140.10296540000002,+33d52m56.38s,33.8823291,11.210999999999999,10.424000000000001,9.442,9.182,9.119,,,,,10.38,2019-11-27 09:20:15,2014-06,2019-12-05
WASP-130 b,1,SuperWASP-South,1,<a refstr=HELLIER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.465.3693H/abstract target=ref>Hellier et al. 2017</a>,11.550980000000001,0.1012,9.976,0.89,390.9309,1.23,,,390.9309,1.23,Mass,0.0,,833.0,88.66,0.53,0.9159999999999999,3.72,,<a refstr=HELLIER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.465.3693H/abstract target=ref>Hellier et al. 2017</a>,G6,5625.0,0.96,1.04,0.26,[Fe/H],4.49,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h32m25.44s,203.1060194,-42d28m30.98s,-42.4752733,11.77,11.104000000000001,9.896,9.547,9.461,,,,,10.9717,2016-11-30 08:52:26,2017-03,2016-12-01
WASP-131 b,1,SuperWASP-South,1,<a refstr=HELLIER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.465.3693H/abstract target=ref>Hellier et al. 2017</a>,5.322023000000001,0.0607,13.675,1.22,85.8141,0.27,,,85.8141,0.27,Mass,0.0,,1460.0,85.0,0.73,0.665,3.8304,,<a refstr=HELLIER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.465.3693H/abstract target=ref>Hellier et al. 2017</a>,G0,6030.0,1.53,1.06,-0.18,[Fe/H],4.09,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h00m46.46s,210.19357140000002,-30d35m00.99s,-30.583608399999996,10.620999999999999,10.068,8.895000999999999,8.652999999999999,8.573,,,,,9.86708,2016-11-30 08:52:26,2017-03,2016-12-01
WASP-132 b,1,SuperWASP-South,1,<a refstr=HELLIER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.465.3693H/abstract target=ref>Hellier et al. 2017</a>,7.133521000000001,0.067,9.752,0.87,130.3103,0.41,,,130.3103,0.41,Mass,0.0,,763.0,89.6,0.14,1.46,3.0816,,<a refstr=HELLIER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.465.3693H/abstract target=ref>Hellier et al. 2017</a>,K4,4775.0,0.74,0.8,0.22,[Fe/H],4.61,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h30m26.21s,217.60919980000003,-46d09m34.26s,-46.159515999999996,13.142000000000001,11.937999999999999,10.257,9.745,9.674,,,,,11.7538,2016-11-30 08:52:26,2017-03,2016-12-01
WASP-133 b,1,SuperWASP-South,1,<a refstr=MAXTED_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...591A..55M/abstract target=ref>Maxted et al. 2016</a>,2.1764229999999998,0.0345,13.562999999999999,1.21,368.6828,1.16,,,368.6828,1.16,Mass,0.17,,1790.0,87.0,0.2,,3.4392,,<a refstr=MAXTED_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...591A..55M/abstract target=ref>Maxted et al. 2016</a>,G4,5700.0,1.44,1.16,0.29,[Fe/H],4.18,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h58m18.11s,314.5754375,-35d47m47.84s,-35.7966224,13.606,12.890999999999998,11.555,11.238,11.18,,,,,12.7146,2016-05-03 21:57:40,2016-06,2016-05-05
WASP-135 b,1,SuperWASP,1,<a refstr=SPAKE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128b4401S/abstract target=ref>Spake et al. 2016</a>,1.4013794,0.0243,14.572000000000001,1.3,603.877,1.9,,,603.877,1.9,Mass,0.0,,,82.0,0.8,1.94,1.656,,<a refstr=SPAKE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128b4401S/abstract target=ref>Spake et al. 2016</a>,G5 V,5675.0,0.96,0.98,0.02,[Fe/H],4.47,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h49m08.37s,267.2848846,+29d52m44.55s,29.8790428,14.204,13.181,11.581,11.123,11.037,,,,,13.0045,2015-12-02 14:48:50,2016-02,2015-12-03
WASP-138 b,1,SuperWASP,1,<a refstr=LAM_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...599A...3L/abstract target=ref>Lam et al. 2017</a>,3.634433,0.0494,12.218,1.09,387.7526,1.22,,,387.7526,1.22,Mass,,,1590.0,88.5,0.19,0.6829999999999999,3.7728,,<a refstr=LAM_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...599A...3L/abstract target=ref>Lam et al. 2017</a>,,6272.0,1.36,1.22,-0.09,[Fe/H],4.25,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h46m33.40s,41.6391598,-00d27m50.85s,-0.4641252,12.321,11.796,10.782,10.54,10.494000000000002,,,,,11.6873,2016-11-30 08:55:53,2017-03,2016-12-01
WASP-139 b,1,SuperWASP-South,1,<a refstr=HELLIER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.465.3693H/abstract target=ref>Hellier et al. 2017</a>,5.924262000000001,0.062,8.967,0.8,37.18611,0.11699999999999999,,,37.18611,0.11699999999999999,Mass,0.0,,910.0,88.9,0.33,1.07,2.832,,<a refstr=HELLIER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.465.3693H/abstract target=ref>Hellier et al. 2017</a>,K0,5310.0,0.8,0.92,0.2,[Fe/H],4.59,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h18m14.92s,49.562173,-41d18m07.28s,-41.3020235,13.33,12.456,10.982000000000001,10.575,10.472000000000001,,,,,12.2715,2016-11-30 08:52:26,2017-03,2016-12-01
WASP-14 b,0,SuperWASP,1,<a refstr=JOSHI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009MNRAS.392.1532J/abstract target=ref> Joshi et al. 2009 </a>,2.243752,0.036000000000000004,14.36,1.281,2333.0,7.341,,,2333.0,7.341,Mass,0.091,,,84.32,,1.02,3.06,,<a refstr=JOSHI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009MNRAS.392.1532J/abstract target=ref> Joshi et al. 2009 </a>,,6475.0,1.31,1.21,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h33m06.39s,218.27662469999999,+21d53m40.87s,21.8946875,10.193,9.745,8.869,8.65,8.621,,,,,9.646469999999999,2018-04-25 14:04:42,2009-02,2014-05-14
WASP-140 b,1,SuperWASP-South,1,<a refstr=HELLIER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.465.3693H/abstract target=ref>Hellier et al. 2017</a>,2.2359835,0.0323,16.141,1.44,775.5052,2.44,,,775.5052,2.44,Mass,0.047,,1320.0,83.3,0.93,2.05,1.5144,,<a refstr=HELLIER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.465.3693H/abstract target=ref>Hellier et al. 2017</a>,K0,5260.0,0.87,0.9,0.12,[Fe/H],4.51,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h01m32.53s,60.3855387,-20d27m03.60s,-20.4509991,11.862,11.118,9.609,9.24,9.165,,,,,10.8202,2016-11-30 08:52:27,2017-03,2016-12-01
WASP-141 b,1,SuperWASP-South,1,<a refstr=HELLIER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.465.3693H/abstract target=ref>Hellier et al. 2017</a>,3.310651,0.0469,13.562999999999999,1.21,854.9627,2.69,,,854.9627,2.69,Mass,0.0,,1540.0,87.6,0.31,0.83,3.6,,<a refstr=HELLIER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.465.3693H/abstract target=ref>Hellier et al. 2017</a>,F9,5900.0,1.37,1.25,0.29,[Fe/H],4.26,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h47m17.86s,71.82443470000001,-17d06m54.62s,-17.115173600000002,13.243,12.65,11.499,11.261,11.194,,,,,12.4822,2016-11-30 08:52:27,2017-03,2016-12-01
WASP-142 b,1,SuperWASP-South,1,<a refstr=HELLIER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.465.3693H/abstract target=ref>Hellier et al. 2017</a>,2.052868,0.0347,17.15,1.53,266.9772,0.84,,,266.9772,0.84,Mass,0.0,,2000.0,80.2,0.77,0.9159999999999999,2.6808,,<a refstr=HELLIER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.465.3693H/abstract target=ref>Hellier et al. 2017</a>,F8,6010.0,1.64,1.33,0.26,[Fe/H],4.13,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h22m01.52s,140.5063164,-23d56m45.97s,-23.946102,13.402000000000001,12.870999999999999,11.725999999999999,11.484000000000002,11.442,,,,,12.7568,2016-11-30 08:52:27,2017-03,2016-12-01
WASP-144 b,1,SuperWASP-South,1,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1379H/abstract target=ref>Hellier et al. 2019</a>,2.2783152,0.0316,9.527999999999999,0.85,139.8452,0.44,,,139.8452,0.44,Mass,0.0,,1260.0,86.9,0.45,1.165,1.9536,,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1379H/abstract target=ref>Hellier et al. 2019</a>,K2 V,5200.0,0.81,0.81,0.18,,4.53,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h23m03.09s,320.7628761,-40d02m54.38s,-40.0484393,14.132,13.085,11.487,11.008,10.897,,,,,12.915,2018-10-24 15:06:09,2019-01,2018-10-26
WASP-145 A b,1,SuperWASP-South,1,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1379H/abstract target=ref>Hellier et al. 2019</a>,1.7690381000000002,0.0261,10.088,0.9,282.8687,0.89,,,282.8687,0.89,Mass,0.0,,1200.0,83.3,0.97,1.16,0.9768,,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1379H/abstract target=ref>Hellier et al. 2019</a>,K2 V,4900.0,0.68,0.76,-0.04,,4.65,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h29m00.90s,322.25376439999997,-58d50m10.13s,-58.8361466,12.620999999999999,11.636,9.843,9.292,9.193999999999999,,,,,11.3583,2018-10-24 15:06:09,2019-01,2018-10-26
WASP-147 b,1,SuperWASP-South,1,<a refstr=LENDL_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482..301L/abstract target=ref>Lendl et al. 2019</a>,4.60273,0.0549,12.498,1.115,87.40325,0.275,,,87.40325,0.275,Mass,0.0,,1404.0,87.9,0.31,0.64,4.3944,0.08,<a refstr=LENDL_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482..301L/abstract target=ref>Lendl et al. 2019</a>,G4,5702.0,1.43,1.04,0.092,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h56m45.96s,359.19151170000004,-22d09m11.63s,-22.1532316,13.106,12.681,11.174000000000001,10.907,10.857000000000001,,,,,12.1832,2018-11-02 15:40:20,2019-01,2018-11-01
WASP-148 b,0.866,SuperWASP-North,1,<a refstr=HEBRARD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200414645H/abstract target=ref>Hebrard et al. 2020</a>,8.80381,0.0845,8.093,0.722,92.48853000000001,0.29100000000000004,92.48853000000001,0.29100000000000004,92.48853000000001,0.29100000000000004,Mass,0.22,,940.0,89.8,0.046,,3.016,0.0807,<a refstr=HEBRARD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200414645H/abstract target=ref>Hebrard et al. 2020</a>,G,5460.0,1.03,1.0,0.11,[Fe/H],4.4,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h56m31.32s,254.1305022,+44d18m09.13s,44.302536100000005,13.3,12.036,10.937999999999999,10.585,10.505999999999998,,,,,12.0845,2020-07-02 02:54:01,2020-04,2020-07-09
WASP-15 b,0,SuperWASP,1,<a refstr=TRIAUD_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A&A...524A..25T/abstract target=ref>Triaud et al. 2010</a>,3.7521,0.0499,15.457,1.379,175.12433000000001,0.551,,,175.12433000000001,0.551,Mass,0.087,,,85.96,0.525,0.9690000000000001,3.7128,0.09842000000000001,<a refstr=TRIAUD_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A&A...524A..25T/abstract target=ref>Triaud et al. 2010</a>,F7,6300.0,1.44,1.18,-0.17,[Fe/H],4.35,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h55m42.72s,208.9280111,-32d09m34.96s,-32.159711800000004,11.34,10.972000000000001,9.956,9.713,9.693,,,,,10.797,2018-04-25 14:06:13,2010-12,2016-09-08
WASP-150 b,1,SuperWASP-North,1,<a refstr=COOKE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..255C/abstract target=ref>Cooke et al. 2020</a>,5.644207,0.0694,11.994000000000002,1.07,2688.8418,8.46,,,2688.8418,8.46,Mass,0.3775,,1460.0,84.01,0.758,0.44,3.1176,,<a refstr=COOKE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..255C/abstract target=ref>Cooke et al. 2020</a>,F8,6218.0,1.65,1.39,0.156,[Fe/H],4.15,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h37m03.12s,264.2630197,+53d01m16.59s,53.021275100000004,12.899000000000001,12.026,11.058,10.789000000000001,10.747,14.9124,15.0708,14.755,14.3734,11.9151,2020-05-15 10:01:28,2020-06,2020-05-21
WASP-151 b,1,SuperWASP-South,1,<a refstr=DEMANGEON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...610A..63D/abstract target=ref>Demangeon et al. 2018</a>,4.533471,0.055,12.665999999999999,1.13,98.5273,0.31,,,98.5273,0.31,Mass,0.003,460.0,1290.0,89.2,,,3.66,0.1011,<a refstr=DEMANGEON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...610A..63D/abstract target=ref>Demangeon et al. 2018</a>,G1,5871.0,1.14,1.08,0.1,[Fe/H],4.35,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h16m15.23s,349.06346510000003,+00d18m24.08s,0.3066895,13.463,12.821,11.545,11.259,11.187000000000001,,,,,12.6278,2017-10-23 17:13:07,2018-03,2017-10-26
WASP-153 b,1,SuperWASP,1,<a refstr=DEMANGEON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...610A..63D/abstract target=ref>Demangeon et al. 2018</a>,3.3326089999999997,0.048,17.374000000000002,1.55,123.9537,0.39,,,123.9537,0.39,Mass,0.009000000000000001,1400.0,1700.0,84.1,,,3.84,0.092,<a refstr=DEMANGEON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...610A..63D/abstract target=ref>Demangeon et al. 2018</a>,G0,5914.0,1.73,1.34,0.34,[Fe/H],4.1,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h37m02.99s,279.2624729,+40d01m07.29s,40.018690500000005,13.454,12.591,11.408,11.138,11.050999999999998,15.5386,13.3,12.5399,12.4093,12.4967,2017-10-23 17:13:07,2018-03,2017-10-26
WASP-156 b,1,SuperWASP,1,<a refstr=DEMANGEON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...610A..63D/abstract target=ref>Demangeon et al. 2018</a>,3.8361690000000004,0.0453,5.7170000000000005,0.51,40.68224,0.128,,,40.68224,0.128,Mass,0.006999999999999999,150.0,970.0,89.1,,,2.41,0.0685,<a refstr=DEMANGEON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...610A..63D/abstract target=ref>Demangeon et al. 2018</a>,K3,4910.0,0.76,0.84,0.24,[Fe/H],4.6,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h11m07.70s,32.782084999999995,+02d25m05.50s,2.4181937000000002,12.2,11.559000000000001,9.906,9.472999999999999,9.339,15.5262,12.1436,11.3519,11.0946,11.3227,2017-10-23 17:13:07,2018-03,2017-10-26
WASP-157 b,0,SuperWASP,1,0.07877,3.9516205,0.0529,11.937999999999999,1.065,182.43442,0.574,,,182.43442,0.574,Mass,0.0,,1339.0,84.93,0.887,0.8909999999999999,1.9464,,<a refstr=MO__X10D_NIK_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128l4403M/abstract target=ref>Mo&#x10D;nik et al. 2016</a>,G2 V,5838.0,1.13,1.26,0.34,[Fe/H],4.5,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h26m37.24s,201.65515249999999,-08d19m03.49s,-8.317635300000001,12.958,12.397,11.11,10.799000000000001,10.764000000000001,,,,,12.1818,2018-10-24 14:52:39,2016-12,2016-06-23
WASP-158 b,1,SuperWASP-South,1,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1379H/abstract target=ref>Hellier et al. 2019</a>,3.656333,0.0517,11.994000000000002,1.07,886.7457,2.79,,,886.7457,2.79,Mass,0.0,,1590.0,87.7,0.32,0.63,3.576,,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1379H/abstract target=ref>Hellier et al. 2019</a>,F6 V,6350.0,1.39,1.38,0.24,,4.3,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h16m35.12s,4.1463468,-10d58m35.12s,-10.9764226,12.755,12.044,11.177999999999999,10.957,10.880999999999998,14.8961,12.71,12.1477,12.0377,12.0911,2018-10-24 15:06:10,2019-01,2018-10-26
